home_team_name,away_team_name,home_wins,year,stadium_name,city,attendance,capacity,league
SEA,KC,1,2016,T-Mobile Park,"Seattle, Washington","38,684",,MLB
LAD,SD,0,2016,Dodger Stadium,"Los Angeles, California","49,686",,MLB
MIN,DET,0,2016,Target Field,"Minneapolis, Minnesota","31,109",,MLB
STL,WSH,0,2016,Busch Stadium,"St. Louis, Missouri","42,723",,MLB
OAK,HOU,1,2016,Oakland Coliseum,"Oakland, California","23,084",,MLB
NYM,SF,1,2016,Citi Field,"Queens, New York","44,466",,MLB
TB,TOR,1,2016,Tropicana Field,"St. Petersburg, Florida","14,948",,MLB
BAL,CHW,0,2016,Oriole Park at Camden Yards,"Baltimore, Maryland","29,152",,MLB
PHI,CLE,1,2016,Citizens Bank Park,"Philadelphia, Pennsylvania","23,636",,MLB
PIT,CIN,1,2016,PNC Park,"Pittsburgh, Pennsylvania","34,810",,MLB
BOS,NYY,1,2016,Fenway Park,"Boston, Massachusetts","37,901",,MLB
MIL,MIA,0,2016,Miller Park,"Milwaukee, Wisconsin","28,193",,MLB
TEX,LAA,1,2016,Globe Life Park in Arlington,"Arlington, Texas","41,571",,MLB
ARI,COL,0,2016,Chase Field,"Phoenix, Arizona","32,987",,MLB
LAD,SD,0,2016,Dodger Stadium,"Los Angeles, California","45,740",,MLB
SEA,KC,1,2016,T-Mobile Park,"Seattle, Washington","43,444",,MLB
NYM,SF,0,2016,Citi Field,"Queens, New York","39,077",,MLB
TB,TOR,0,2016,Tropicana Field,"St. Petersburg, Florida","27,217",,MLB
BAL,CHW,0,2016,Oriole Park at Camden Yards,"Baltimore, Maryland","28,803",,MLB
PIT,CIN,0,2016,PNC Park,"Pittsburgh, Pennsylvania","28,755",,MLB
MIL,MIA,1,2016,Miller Park,"Milwaukee, Wisconsin","28,181",,MLB
MIN,DET,0,2016,Target Field,"Minneapolis, Minnesota","24,749",,MLB
STL,WSH,0,2016,Busch Stadium,"St. Louis, Missouri","42,933",,MLB
CHC,ATL,0,2016,Wrigley Field,"Chicago, Illinois","40,164",,MLB
PHI,CLE,1,2016,Citizens Bank Park,"Philadelphia, Pennsylvania","23,809",,MLB
TEX,LAA,0,2016,Globe Life Park in Arlington,"Arlington, Texas","39,401",,MLB
OAK,HOU,0,2016,Oakland Coliseum,"Oakland, California","24,135",,MLB
SEA,KC,0,2016,T-Mobile Park,"Seattle, Washington","37,053",,MLB
LAD,SD,1,2016,Dodger Stadium,"Los Angeles, California","49,271",,MLB
ARI,COL,0,2016,Chase Field,"Phoenix, Arizona","25,458",,MLB
BOS,NYY,1,2016,Fenway Park,"Boston, Massachusetts","34,279",,MLB
PIT,CHC,0,2016,PNC Park,"Pittsburgh, Pennsylvania","18,376",,MLB
TOR,TEX,0,2016,Rogers Centre,"Toronto, Ontario","25,323",,MLB
CIN,SF,0,2016,Great American Ball Park,"Cincinnati, Ohio","13,829",,MLB
NYM,ATL,1,2016,Citi Field,"Queens, New York","23,847",,MLB
MIL,LAA,1,2016,Miller Park,"Milwaukee, Wisconsin","21,352",,MLB
HOU,MIN,0,2016,Minute Maid Park,"Houston, Texas","18,243",,MLB
KC,WSH,0,2016,Kauffman Stadium,"Kansas City, Missouri","32,394",,MLB
STL,PHI,1,2016,Busch Stadium,"St. Louis, Missouri","40,438",,MLB
OAK,SEA,0,2016,Oakland Coliseum,"Oakland, California","10,535",,MLB
SD,COL,1,2016,Petco Park,"San Diego, California","19,013",,MLB
CLE,DET,1,2016,Progressive Field,"Cleveland, Ohio","11,022",,MLB
BAL,NYY,1,2016,Oriole Park at Camden Yards,"Baltimore, Maryland","16,083",,MLB
PIT,CHC,0,2016,PNC Park,"Pittsburgh, Pennsylvania","22,195",,MLB
TOR,TEX,1,2016,Rogers Centre,"Toronto, Ontario","24,437",,MLB
CIN,SF,0,2016,Great American Ball Park,"Cincinnati, Ohio","14,309",,MLB
NYM,ATL,0,2016,Citi Field,"Queens, New York","27,356",,MLB
MIA,ARI,1,2016,Marlins Park,"Miami, Florida","16,323",,MLB
TB,LAD,0,2016,Tropicana Field,"St. Petersburg, Florida","14,116",,MLB
CHW,BOS,1,2016,Guaranteed Rate Field,"Chicago, Illinois","15,025",,MLB
MIL,LAA,1,2016,Miller Park,"Milwaukee, Wisconsin","28,180",,MLB
HOU,MIN,1,2016,Minute Maid Park,"Houston, Texas","21,153",,MLB
KC,WSH,1,2016,Kauffman Stadium,"Kansas City, Missouri","33,729",,MLB
STL,PHI,0,2016,Busch Stadium,"St. Louis, Missouri","40,087",,MLB
OAK,SEA,0,2016,Oakland Coliseum,"Oakland, California","12,584",,MLB
SD,COL,1,2016,Petco Park,"San Diego, California","20,394",,MLB
CIN,SF,1,2016,Great American Ball Park,"Cincinnati, Ohio","21,333",,MLB
PIT,CHC,0,2016,PNC Park,"Pittsburgh, Pennsylvania","28,782",,MLB
NYM,ATL,1,2016,Citi Field,"Queens, New York","31,783",,MLB
MIL,LAA,0,2016,Miller Park,"Milwaukee, Wisconsin","21,907",,MLB
KC,WSH,0,2016,Kauffman Stadium,"Kansas City, Missouri","38,610",,MLB
OAK,SEA,0,2016,Oakland Coliseum,"Oakland, California","16,238",,MLB
SD,COL,0,2016,Petco Park,"San Diego, California","20,038",,MLB
CLE,DET,1,2016,Progressive Field,"Cleveland, Ohio","8,766",,MLB
BAL,NYY,0,2016,Oriole Park at Camden Yards,"Baltimore, Maryland","15,998",,MLB
TOR,TEX,1,2016,Rogers Centre,"Toronto, Ontario","25,229",,MLB
MIA,ARI,1,2016,Marlins Park,"Miami, Florida","17,043",,MLB
TB,LAD,1,2016,Tropicana Field,"St. Petersburg, Florida","13,226",,MLB
CHW,BOS,0,2016,Guaranteed Rate Field,"Chicago, Illinois","14,383",,MLB
HOU,MIN,1,2016,Minute Maid Park,"Houston, Texas","20,847",,MLB
STL,PHI,1,2016,Busch Stadium,"St. Louis, Missouri","40,725",,MLB
STL,PHI,1,2016,Busch Stadium,"St. Louis, Missouri","41,818",,MLB
CLE,DET,1,2016,Progressive Field,"Cleveland, Ohio","10,350",,MLB
BAL,NYY,1,2016,Oriole Park at Camden Yards,"Baltimore, Maryland","19,598",,MLB
TOR,TEX,1,2016,Rogers Centre,"Toronto, Ontario","35,468",,MLB
CIN,MIL,1,2016,Great American Ball Park,"Cincinnati, Ohio","13,088",,MLB
MIA,ARI,1,2016,Marlins Park,"Miami, Florida","16,704",,MLB
CHC,WSH,1,2016,Wrigley Field,"Chicago, Illinois","37,564",,MLB
CHW,BOS,0,2016,Guaranteed Rate Field,"Chicago, Illinois","20,126",,MLB
HOU,SEA,0,2016,Minute Maid Park,"Houston, Texas","20,151",,MLB
SD,NYM,1,2016,Petco Park,"San Diego, California","21,608",,MLB
SF,COL,0,2016,Oracle Park,"San Francisco, California","41,477",,MLB
CHC,WSH,1,2016,Wrigley Field,"Chicago, Illinois","39,206",,MLB
NYY,BOS,1,2016,Yankee Stadium,"Bronx, New York","45,756",,MLB
TOR,LAD,1,2016,Rogers Centre,"Toronto, Ontario","42,304",,MLB
CLE,KC,1,2016,Progressive Field,"Cleveland, Ohio","13,587",,MLB
DET,TEX,0,2016,Comerica Park,"Detroit, Michigan","28,522",,MLB
CIN,MIL,1,2016,Great American Ball Park,"Cincinnati, Ohio","28,249",,MLB
MIA,PHI,1,2016,Marlins Park,"Miami, Florida","19,983",,MLB
ATL,ARI,0,2016,Center Parc Stadium,"Atlanta, Georgia","23,514",,MLB
CHW,MIN,1,2016,Guaranteed Rate Field,"Chicago, Illinois","23,054",,MLB
HOU,SEA,1,2016,Minute Maid Park,"Houston, Texas","25,413",,MLB
STL,PIT,0,2016,Busch Stadium,"St. Louis, Missouri","43,093",,MLB
LAA,TB,0,2016,Angel Stadium,"Anaheim, California","41,253",,MLB
SF,COL,1,2016,Oracle Park,"San Francisco, California","41,358",,MLB
SD,NYM,1,2016,Petco Park,"San Diego, California","30,108",,MLB
NYY,BOS,1,2016,Yankee Stadium,"Bronx, New York","47,822",,MLB
BAL,OAK,0,2016,Oriole Park at Camden Yards,"Baltimore, Maryland","15,110",,MLB
TOR,LAD,0,2016,Rogers Centre,"Toronto, Ontario","47,156",,MLB
DET,TEX,0,2016,Comerica Park,"Detroit, Michigan","35,551",,MLB
STL,PIT,1,2016,Busch Stadium,"St. Louis, Missouri","42,338",,MLB
CHC,WSH,1,2016,Wrigley Field,"Chicago, Illinois","40,471",,MLB
SF,COL,1,2016,Oracle Park,"San Francisco, California","41,590",,MLB
CLE,KC,0,2016,Progressive Field,"Cleveland, Ohio","17,302",,MLB
BAL,OAK,1,2016,Oriole Park at Camden Yards,"Baltimore, Maryland","29,862",,MLB
CHW,MIN,1,2016,Guaranteed Rate Field,"Chicago, Illinois","28,049",,MLB
ATL,ARI,0,2016,Center Parc Stadium,"Atlanta, Georgia","22,178",,MLB
CIN,MIL,0,2016,Great American Ball Park,"Cincinnati, Ohio","27,567",,MLB
HOU,SEA,0,2016,Minute Maid Park,"Houston, Texas","31,559",,MLB
MIA,PHI,0,2016,Marlins Park,"Miami, Florida","21,719",,MLB
SD,NYM,0,2016,Petco Park,"San Diego, California","41,028",,MLB
LAA,TB,0,2016,Angel Stadium,"Anaheim, California","40,142",,MLB
TOR,LAD,0,2016,Rogers Centre,"Toronto, Ontario","46,665",,MLB
CLE,KC,1,2016,Progressive Field,"Cleveland, Ohio","14,463",,MLB
DET,TEX,0,2016,Comerica Park,"Detroit, Michigan","35,406",,MLB
CIN,MIL,0,2016,Great American Ball Park,"Cincinnati, Ohio","22,376",,MLB
MIA,PHI,0,2016,Marlins Park,"Miami, Florida","19,625",,MLB
DET,TEX,0,2016,Comerica Park,"Detroit, Michigan","35,406",,MLB
BAL,OAK,1,2016,Oriole Park at Camden Yards,"Baltimore, Maryland","43,690",,MLB
ATL,ARI,0,2016,Center Parc Stadium,"Atlanta, Georgia","17,106",,MLB
CHW,MIN,1,2016,Guaranteed Rate Field,"Chicago, Illinois","23,801",,MLB
HOU,SEA,1,2016,Minute Maid Park,"Houston, Texas","28,148",,MLB
STL,PIT,0,2016,Busch Stadium,"St. Louis, Missouri","42,441",,MLB
CHC,WSH,1,2016,Wrigley Field,"Chicago, Illinois","41,233",,MLB
LAA,TB,0,2016,Angel Stadium,"Anaheim, California","41,086",,MLB
SF,COL,0,2016,Oracle Park,"San Francisco, California","41,593",,MLB
SD,NYM,0,2016,Petco Park,"San Diego, California","27,461",,MLB
NYY,BOS,0,2016,Yankee Stadium,"Bronx, New York","41,869",,MLB
WSH,DET,1,2016,Nationals Park,"Washington, D.C.","27,153",,MLB
NYY,KC,1,2016,Yankee Stadium,"Bronx, New York","41,243",,MLB
BOS,OAK,1,2016,Fenway Park,"Boston, Massachusetts","35,227",,MLB
CIN,PIT,1,2016,Great American Ball Park,"Cincinnati, Ohio","12,103",,MLB
MIA,MIL,1,2016,Marlins Park,"Miami, Florida","16,769",,MLB
TEX,CHW,0,2016,Globe Life Park in Arlington,"Arlington, Texas","22,958",,MLB
HOU,CLE,1,2016,Minute Maid Park,"Houston, Texas","20,222",,MLB
COL,ARI,0,2016,Coors Field,"Denver, Colorado","22,053",,MLB
SEA,TB,1,2016,T-Mobile Park,"Seattle, Washington","15,230",,MLB
LAD,NYM,0,2016,Dodger Stadium,"Los Angeles, California","42,186",,MLB
SF,TOR,0,2016,Oracle Park,"San Francisco, California","41,256",,MLB
NYY,KC,1,2016,Yankee Stadium,"Bronx, New York","39,128",,MLB
WSH,DET,0,2016,Nationals Park,"Washington, D.C.","24,476",,MLB
BOS,OAK,1,2016,Fenway Park,"Boston, Massachusetts","32,167",,MLB
ATL,PHI,0,2016,Center Parc Stadium,"Atlanta, Georgia","14,490",,MLB
MIA,MIL,0,2016,Marlins Park,"Miami, Florida","17,225",,MLB
TEX,CHW,1,2016,Globe Life Park in Arlington,"Arlington, Texas","25,804",,MLB
CHC,SD,1,2016,Wrigley Field,"Chicago, Illinois","34,680",,MLB
MIN,BAL,0,2016,Target Field,"Minneapolis, Minnesota","21,586",,MLB
HOU,CLE,0,2016,Minute Maid Park,"Houston, Texas","23,976",,MLB
COL,ARI,0,2016,Coors Field,"Denver, Colorado","23,363",,MLB
LAA,STL,0,2016,Angel Stadium,"Anaheim, California","30,679",,MLB
SEA,TB,1,2016,T-Mobile Park,"Seattle, Washington","16,013",,MLB
LAD,NYM,1,2016,Dodger Stadium,"Los Angeles, California","38,858",,MLB
SF,TOR,0,2016,Oracle Park,"San Francisco, California","41,464",,MLB
CHC,SD,0,2016,Wrigley Field,"Chicago, Illinois","34,508",,MLB
MIN,BAL,0,2016,Target Field,"Minneapolis, Minnesota","25,094",,MLB
TEX,CHW,1,2016,Globe Life Park in Arlington,"Arlington, Texas","29,023",,MLB
HOU,CLE,1,2016,Minute Maid Park,"Houston, Texas","24,453",,MLB
COL,ARI,1,2016,Coors Field,"Denver, Colorado","34,890",,MLB
SEA,TB,1,2016,T-Mobile Park,"Seattle, Washington","23,000",,MLB
SF,TOR,1,2016,Oracle Park,"San Francisco, California","41,372",,MLB
NYY,KC,0,2016,Yankee Stadium,"Bronx, New York","31,226",,MLB
WSH,DET,1,2016,Nationals Park,"Washington, D.C.","35,695",,MLB
BOS,OAK,1,2016,Fenway Park,"Boston, Massachusetts","33,283",,MLB
ATL,PHI,1,2016,Center Parc Stadium,"Atlanta, Georgia","13,760",,MLB
CIN,PIT,0,2016,Great American Ball Park,"Cincinnati, Ohio","14,694",,MLB
MIA,MIL,1,2016,Marlins Park,"Miami, Florida","19,893",,MLB
CHC,SD,0,2016,Wrigley Field,"Chicago, Illinois","37,828",,MLB
LAA,STL,0,2016,Angel Stadium,"Anaheim, California","33,378",,MLB
LAD,NYM,0,2016,Dodger Stadium,"Los Angeles, California","40,970",,MLB
BAL,DET,1,2016,Oriole Park at Camden Yards,"Baltimore, Maryland","14,918",,MLB
NYY,KC,1,2016,Yankee Stadium,"Bronx, New York","35,944",,MLB
BOS,HOU,1,2016,Fenway Park,"Boston, Massachusetts","34,982",,MLB
ATL,PHI,0,2016,Center Parc Stadium,"Atlanta, Georgia","15,643",,MLB
MIL,SD,0,2016,Miller Park,"Milwaukee, Wisconsin","17,374",,MLB
ARI,SF,0,2016,Chase Field,"Phoenix, Arizona","19,461",,MLB
LAA,STL,0,2016,Angel Stadium,"Anaheim, California","35,413",,MLB
LAD,NYM,1,2016,Dodger Stadium,"Los Angeles, California","41,765",,MLB
CHC,PIT,1,2016,Wrigley Field,"Chicago, Illinois","37,479",,MLB
BAL,DET,1,2016,Oriole Park at Camden Yards,"Baltimore, Maryland","30,488",,MLB
NYY,CHW,0,2016,Yankee Stadium,"Bronx, New York","34,264",,MLB
WSH,MIA,1,2016,Nationals Park,"Washington, D.C.","28,232",,MLB
PHI,CIN,1,2016,Citizens Bank Park,"Philadelphia, Pennsylvania","22,230",,MLB
BOS,HOU,0,2016,Fenway Park,"Boston, Massachusetts","33,148",,MLB
CLE,MIN,1,2016,Progressive Field,"Cleveland, Ohio","17,803",,MLB
TB,OAK,0,2016,Tropicana Field,"St. Petersburg, Florida","14,604",,MLB
TEX,TOR,0,2016,Globe Life Park in Arlington,"Arlington, Texas","40,344",,MLB
MIL,SD,1,2016,Miller Park,"Milwaukee, Wisconsin","35,291",,MLB
KC,ATL,1,2016,Kauffman Stadium,"Kansas City, Missouri","33,132",,MLB
COL,NYM,1,2016,Coors Field,"Denver, Colorado","38,712",,MLB
ARI,SF,0,2016,Chase Field,"Phoenix, Arizona","21,753",,MLB
SEA,LAA,0,2016,T-Mobile Park,"Seattle, Washington","34,579",,MLB
LAD,STL,1,2016,Dodger Stadium,"Los Angeles, California","46,716",,MLB
BOS,HOU,1,2016,Fenway Park,"Boston, Massachusetts","37,430",,MLB
NYY,CHW,1,2016,Yankee Stadium,"Bronx, New York","39,691",,MLB
WSH,MIA,1,2016,Nationals Park,"Washington, D.C.","28,634",,MLB
CHC,PIT,1,2016,Wrigley Field,"Chicago, Illinois","40,953",,MLB
CLE,MIN,0,2016,Progressive Field,"Cleveland, Ohio","15,428",,MLB
TB,OAK,1,2016,Tropicana Field,"St. Petersburg, Florida","28,158",,MLB
BAL,DET,1,2016,Oriole Park at Camden Yards,"Baltimore, Maryland","32,174",,MLB
PHI,CIN,1,2016,Citizens Bank Park,"Philadelphia, Pennsylvania","29,535",,MLB
WSH,MIA,0,2016,Nationals Park,"Washington, D.C.","30,019",,MLB
MIL,SD,0,2016,Miller Park,"Milwaukee, Wisconsin","28,896",,MLB
MIL,SD,0,2016,American Family Field,"Milwaukee, Wisconsin","28,896",,MLB
KC,ATL,0,2016,Kauffman Stadium,"Kansas City, Missouri","36,541",,MLB
TEX,TOR,1,2016,Globe Life Park in Arlington,"Arlington, Texas","47,115",,MLB
COL,NYM,1,2016,Coors Field,"Denver, Colorado","34,362",,MLB
ARI,SF,0,2016,Chase Field,"Phoenix, Arizona","32,448",,MLB
SEA,LAA,0,2016,T-Mobile Park,"Seattle, Washington","42,038",,MLB
LAD,STL,1,2016,Dodger Stadium,"Los Angeles, California","48,459",,MLB
NYY,CHW,1,2016,Yankee Stadium,"Bronx, New York","41,979",,MLB
CLE,MIN,0,2016,Progressive Field,"Cleveland, Ohio","13,236",,MLB
TB,OAK,0,2016,Tropicana Field,"St. Petersburg, Florida","19,545",,MLB
BAL,DET,0,2016,Oriole Park at Camden Yards,"Baltimore, Maryland","37,890",,MLB
BOS,HOU,1,2016,Fenway Park,"Boston, Massachusetts","35,736",,MLB
WSH,MIA,0,2016,Nationals Park,"Washington, D.C.","36,786",,MLB
PHI,CIN,0,2016,Citizens Bank Park,"Philadelphia, Pennsylvania","27,869",,MLB
MIL,SD,1,2016,Miller Park,"Milwaukee, Wisconsin","26,306",,MLB
KC,ATL,1,2016,Kauffman Stadium,"Kansas City, Missouri","33,861",,MLB
CHC,PIT,0,2016,Wrigley Field,"Chicago, Illinois","40,814",,MLB
TEX,TOR,1,2016,Globe Life Park in Arlington,"Arlington, Texas","41,327",,MLB
SEA,LAA,0,2016,T-Mobile Park,"Seattle, Washington","40,852",,MLB
COL,NYM,1,2016,Coors Field,"Denver, Colorado","36,901",,MLB
ARI,SF,0,2016,Chase Field,"Phoenix, Arizona","25,007",,MLB
LAD,STL,0,2016,Dodger Stadium,"Los Angeles, California","51,350",,MLB
CLE,CIN,1,2016,Progressive Field,"Cleveland, Ohio","12,184",,MLB
PHI,MIA,0,2016,Citizens Bank Park,"Philadelphia, Pennsylvania","28,348",,MLB
PIT,ATL,1,2016,PNC Park,"Pittsburgh, Pennsylvania","16,905",,MLB
TOR,TB,0,2016,Rogers Centre,"Toronto, Ontario","26,516",,MLB
DET,MIN,1,2016,Comerica Park,"Detroit, Michigan","25,925",,MLB
ARI,NYY,1,2016,Chase Field,"Phoenix, Arizona","32,718",,MLB
OAK,TEX,1,2016,Oakland Coliseum,"Oakland, California","10,068",,MLB
LAD,LAA,0,2016,Dodger Stadium,"Los Angeles, California","39,583",,MLB
CLE,CIN,1,2016,Progressive Field,"Cleveland, Ohio","13,095",,MLB
BAL,SEA,0,2016,Oriole Park at Camden Yards,"Baltimore, Maryland","14,477",,MLB
PHI,MIA,1,2016,Citizens Bank Park,"Philadelphia, Pennsylvania","18,140",,MLB
PIT,ATL,1,2016,PNC Park,"Pittsburgh, Pennsylvania","19,400",,MLB
TOR,TB,0,2016,Rogers Centre,"Toronto, Ontario","27,521",,MLB
DET,MIN,1,2016,Comerica Park,"Detroit, Michigan","27,652",,MLB
NYM,WSH,1,2016,Citi Field,"Queens, New York","36,701",,MLB
CHW,HOU,0,2016,Guaranteed Rate Field,"Chicago, Illinois","13,481",,MLB
MIL,CHC,1,2016,Miller Park,"Milwaukee, Wisconsin","24,361",,MLB
KC,BOS,1,2016,Kauffman Stadium,"Kansas City, Missouri","25,215",,MLB
STL,COL,0,2016,Busch Stadium,"St. Louis, Missouri","41,109",,MLB
ARI,NYY,1,2016,Chase Field,"Phoenix, Arizona","30,913",,MLB
OAK,TEX,1,2016,Oakland Coliseum,"Oakland, California","12,718",,MLB
LAD,LAA,1,2016,Dodger Stadium,"Los Angeles, California","42,514",,MLB
SD,SF,0,2016,Petco Park,"San Diego, California","24,433",,MLB
PHI,MIA,1,2016,Citizens Bank Park,"Philadelphia, Pennsylvania","29,579",,MLB
DET,MIN,1,2016,Comerica Park,"Detroit, Michigan","29,035",,MLB
KC,BOS,1,2016,Kauffman Stadium,"Kansas City, Missouri","33,613",,MLB
OAK,TEX,1,2016,Oakland Coliseum,"Oakland, California","14,323",,MLB
NYM,WSH,0,2016,Citi Field,"Queens, New York","30,100",,MLB
BAL,SEA,1,2016,Oriole Park at Camden Yards,"Baltimore, Maryland","21,167",,MLB
PIT,ATL,0,2016,PNC Park,"Pittsburgh, Pennsylvania","18,201",,MLB
TOR,TB,0,2016,Rogers Centre,"Toronto, Ontario","29,078",,MLB
CIN,CLE,0,2016,Great American Ball Park,"Cincinnati, Ohio","22,815",,MLB
CHW,HOU,0,2016,Guaranteed Rate Field,"Chicago, Illinois","14,936",,MLB
MIL,CHC,0,2016,Miller Park,"Milwaukee, Wisconsin","31,212",,MLB
STL,COL,1,2016,Busch Stadium,"St. Louis, Missouri","42,618",,MLB
KC,BOS,0,2016,Kauffman Stadium,"Kansas City, Missouri","23,739",,MLB
ARI,NYY,0,2016,Chase Field,"Phoenix, Arizona","32,191",,MLB
LAA,LAD,1,2016,Angel Stadium,"Anaheim, California","44,006",,MLB
SD,SF,0,2016,Petco Park,"San Diego, California","23,518",,MLB
BAL,SEA,0,2016,Oriole Park at Camden Yards,"Baltimore, Maryland","35,012",,MLB
MIL,CHC,1,2016,Miller Park,"Milwaukee, Wisconsin","38,781",,MLB
PIT,ATL,1,2016,PNC Park,"Pittsburgh, Pennsylvania","23,074",,MLB
CIN,CLE,0,2016,Great American Ball Park,"Cincinnati, Ohio","21,173",,MLB
NYM,WSH,0,2016,Citi Field,"Queens, New York","39,494",,MLB
STL,COL,1,2016,Busch Stadium,"St. Louis, Missouri","43,683",,MLB
CHW,HOU,1,2016,Guaranteed Rate Field,"Chicago, Illinois","20,096",,MLB
MIN,TOR,0,2016,Target Field,"Minneapolis, Minnesota","25,435",,MLB
SD,SF,0,2016,Petco Park,"San Diego, California","26,417",,MLB
LAA,LAD,1,2016,Angel Stadium,"Anaheim, California","45,007",,MLB
OAK,NYY,0,2016,Oakland Coliseum,"Oakland, California","17,456",,MLB
PHI,ATL,0,2016,Citizens Bank Park,"Philadelphia, Pennsylvania","27,257",,MLB
PIT,COL,1,2016,PNC Park,"Pittsburgh, Pennsylvania","23,248",,MLB
BOS,CLE,0,2016,Fenway Park,"Boston, Massachusetts","37,354",,MLB
DET,TB,0,2016,Comerica Park,"Detroit, Michigan","30,304",,MLB
CIN,SEA,0,2016,Great American Ball Park,"Cincinnati, Ohio","20,435",,MLB
NYM,MIL,1,2016,Citi Field,"Queens, New York","36,239",,MLB
MIA,WSH,0,2016,Marlins Park,"Miami, Florida","20,017",,MLB
CHW,KC,0,2016,Guaranteed Rate Field,"Chicago, Illinois","24,020",,MLB
MIN,TOR,0,2016,Target Field,"Minneapolis, Minnesota","29,396",,MLB
HOU,TEX,0,2016,Minute Maid Park,"Houston, Texas","28,724",,MLB
STL,ARI,0,2016,Busch Stadium,"St. Louis, Missouri","43,301",,MLB
OAK,NYY,0,2016,Oakland Coliseum,"Oakland, California","28,235",,MLB
LAA,BAL,0,2016,Angel Stadium,"Anaheim, California","40,987",,MLB
SF,CHC,0,2016,Oracle Park,"San Francisco, California","41,750",,MLB
SD,LAD,1,2016,Petco Park,"San Diego, California","31,836",,MLB
CHW,KC,0,2016,Guaranteed Rate Field,"Chicago, Illinois","27,631",,MLB
MIN,TOR,1,2016,Target Field,"Minneapolis, Minnesota","30,460",,MLB
PHI,ATL,0,2016,Citizens Bank Park,"Philadelphia, Pennsylvania","20,196",,MLB
BOS,CLE,1,2016,Fenway Park,"Boston, Massachusetts","37,254",,MLB
OAK,NYY,0,2016,Oakland Coliseum,"Oakland, California","26,356",,MLB
PIT,COL,0,2016,PNC Park,"Pittsburgh, Pennsylvania","31,352",,MLB
STL,ARI,1,2016,Busch Stadium,"St. Louis, Missouri","45,117",,MLB
DET,TB,1,2016,Comerica Park,"Detroit, Michigan","32,316",,MLB
CIN,SEA,0,2016,Great American Ball Park,"Cincinnati, Ohio","38,200",,MLB
NYM,MIL,1,2016,Citi Field,"Queens, New York","39,688",,MLB
HOU,TEX,0,2016,Minute Maid Park,"Houston, Texas","35,040",,MLB
SF,CHC,1,2016,Oracle Park,"San Francisco, California","41,507",,MLB
MIA,WSH,1,2016,Marlins Park,"Miami, Florida","25,839",,MLB
LAA,BAL,0,2016,Angel Stadium,"Anaheim, California","40,137",,MLB
SD,LAD,1,2016,Petco Park,"San Diego, California","40,221",,MLB
DET,TB,1,2016,Comerica Park,"Detroit, Michigan","34,758",,MLB
CIN,SEA,0,2016,Great American Ball Park,"Cincinnati, Ohio","24,123",,MLB
NYM,MIL,1,2016,Citi Field,"Queens, New York","40,173",,MLB
MIA,WSH,0,2016,Marlins Park,"Miami, Florida","24,308",,MLB
BOS,CLE,1,2016,Fenway Park,"Boston, Massachusetts","36,021",,MLB
PHI,ATL,1,2016,Citizens Bank Park,"Philadelphia, Pennsylvania","23,367",,MLB
CHW,KC,1,2016,Guaranteed Rate Field,"Chicago, Illinois","34,526",,MLB
MIN,TOR,0,2016,Target Field,"Minneapolis, Minnesota","33,421",,MLB
HOU,TEX,0,2016,Minute Maid Park,"Houston, Texas","35,035",,MLB
STL,ARI,0,2016,Busch Stadium,"St. Louis, Missouri","43,829",,MLB
LAA,BAL,1,2016,Angel Stadium,"Anaheim, California","41,280",,MLB
OAK,NYY,0,2016,Oakland Coliseum,"Oakland, California","25,237",,MLB
SD,LAD,0,2016,Petco Park,"San Diego, California","43,100",,MLB
SF,CHC,1,2016,Oracle Park,"San Francisco, California","41,359",,MLB
PIT,COL,1,2016,PNC Park,"Pittsburgh, Pennsylvania","34,529",,MLB
CHW,CLE,1,2016,Guaranteed Rate Field,"Chicago, Illinois",,,MLB
DET,PHI,1,2016,Comerica Park,"Detroit, Michigan","26,400",,MLB
MIA,TB,1,2016,Marlins Park,"Miami, Florida","17,969",,MLB
TEX,LAA,0,2016,Globe Life Park in Arlington,"Arlington, Texas","25,298",,MLB
MIN,KC,0,2016,Target Field,"Minneapolis, Minnesota","17,886",,MLB
WSH,NYM,0,2016,Nationals Park,"Washington, D.C.","31,264",,MLB
STL,CHC,1,2016,Busch Stadium,"St. Louis, Missouri","45,008",,MLB
CHW,CLE,0,2016,Guaranteed Rate Field,"Chicago, Illinois","18,323",,MLB
SEA,OAK,0,2016,T-Mobile Park,"Seattle, Washington","16,370",,MLB
LAD,CIN,1,2016,Dodger Stadium,"Los Angeles, California","42,519",,MLB
SF,SD,1,2016,Oracle Park,"San Francisco, California","42,099",,MLB
MIA,TB,0,2016,Marlins Park,"Miami, Florida","23,709",,MLB
STL,CHC,0,2016,Busch Stadium,"St. Louis, Missouri","44,588",,MLB
NYY,TOR,1,2016,Yankee Stadium,"Bronx, New York","35,174",,MLB
WSH,NYM,1,2016,Nationals Park,"Washington, D.C.","33,096",,MLB
PIT,ARI,1,2016,PNC Park,"Pittsburgh, Pennsylvania","18,415",,MLB
BOS,COL,1,2016,Fenway Park,"Boston, Massachusetts","36,123",,MLB
DET,PHI,1,2016,Comerica Park,"Detroit, Michigan","26,531",,MLB
ATL,MIL,0,2016,Center Parc Stadium,"Atlanta, Georgia","15,185",,MLB
